시군구,대지위치,연면적(제곱미터),주용도 변환,주용도,착공처리일,준공예정일(사용승인예정일),지번주소,건축면적,위도,경도
영등포,서울특별시 영등포구 양평동1가 164-21,921,주택,공동주택,2022-05-04,2022-12-31,양평동1가 164-21,,37.5226345,126.8895328
영등포,서울특별시 영등포구 당산동4가 32-96,913,주택,공동주택,2022-01-24,2022-11-30,당산동4가 32-96,,37.5278337,126.8993732
영등포,서울특별시 영등포구 대림동 752-13 외3필지,897,주택,공동주택,2022-05-30,2023-06-15,대림동 752-13,,37.4980911,126.9015719
영등포,서울특별시 영등포구 대림동 1031-4 외3필지,891,근린생활시설,제2종근린생활시설,2022-05-20,2022-11-15,대림동 1031-4,,37.4907203,126.9011495
영등포,서울특별시 영등포구 양평동3가 7-1,835,주택,공동주택,2021-12-24,2022-08-30,양평동3가 7-1,,37.5249652,126.8912314
영등포,서울특별시 영등포구 영등포동6가 49-1 외3필지,799,근린생활시설,제1종근린생활시설,2022-02-15,2022-12-15,영등포동6가 49-1,,37.5218347,126.9042296
영등포,서울특별시 영등포구 대림동 726-7,786,근린생활시설,제2종근린생활시설,2021-11-25,2022-08-15,대림동 726-7,,37.4956023,126.8966302
영등포,서울특별시 영등포구 대림동 876-19,746,주택,공동주택,2022-08-23,,대림동 876-19,,37.4923939,126.9046882
영등포,서울특별시 영등포구 영등포동2가 94-127,745,주택,단독주택,2022-07-20,,영등포동2가 94-127,,37.5225634,126.9106277
영등포,서울특별시 영등포구 영등포동6가 68-3,736,업무시설,업무시설,2021-09-02,2022-09-30,영등포동6가 68-3,,37.5208557,126.9033039
영등포,서울특별시 영등포구 도림동 187-61 외1필지,710,주택,공동주택,2022-05-13,2023-01-30,도림동 187-61,,37.510671,126.8975588
영등포,서울특별시 영등포구 대림동 775-11,660,주택,공동주택,2021-09-23,2022-08-15,대림동 775-11,,37.4988789,126.8969609
영등포,서울특별시 영등포구 대림동 1075-112 외2필지,660,주택,공동주택,2022-05-19,2023-01-15,대림동 1075-112,,37.4916382,126.8989965
영등포,서울특별시 영등포구 신길동 1311,650,주택,공동주택,2022-07-14,2023-01-30,신길동 1311,,37.5123747,126.9245167
영등포,서울특별시 영등포구 당산동1가 232 외1필지,620,업무시설,업무시설,2022-03-25,2022-12-30,당산동1가 232,,37.5230566,126.8998812
영등포,서울특별시 영등포구 대림동 732-6,610,주택,공동주택,2022-06-22,2023-01-30,대림동 732-6,,37.4961756,126.8957883
영등포,서울특별시 영등포구 대림동 1022-34 외1필지,603,주택,공동주택,2022-04-04,2022-09-30,대림동 1022-34,,37.4893188,126.9022725
영등포,서울특별시 영등포구 양평동4가 78-8,602,근린생활시설,제2종근린생활시설,2022-10-02,,양평동4가 78-8,,37.5358907,126.8957981
영등포,서울특별시 영등포구 대림동 680-3,573,주택,공동주택,2021-11-02,2022-08-15,대림동 680-3,,37.5011824,126.9001016
영등포,서울특별시 영등포구 대림동 1060-39,559,주택,공동주택,2022-04-04,2022-11-30,대림동 1060-39,,37.4902748,126.8975341
영등포,서울특별시 영등포구 대림동 1081-82 외1필지,559,주택,공동주택,2022-06-28,2023-02-15,대림동 1081-82,,37.4881822,126.8994306
영등포,서울특별시 영등포구 신길동 401-9,551,근린생활시설,제2종근린생활시설,2022-05-18,2022-12-31,신길동 401-9,,37.5013238,126.9046493
영등포,서울특별시 영등포구 대림동 1060-20 외1필지,529,주택,공동주택,2022-06-22,2023-03-30,대림동 1060-20,,37.4904282,126.8968827
영등포,서울특별시 영등포구 대림동 1071-2 외1필지,529,주택,공동주택,2022-02-18,2022-09-30,대림동 1071-2,,37.4912299,126.8989833
영등포,서울특별시 영등포구 대림동 1081-84 외1필지,517,주택,공동주택,2022-06-28,2023-02-15,대림동 1081-84,,37.4880165,126.8992453
영등포,서울특별시 영등포구 대림동 1082-12 외1필지,516,주택,공동주택,2022-05-03,2022-12-31,대림동 1082-12,,37.4881038,126.8989444
영등포,서울특별시 영등포구 대림동 875-18 외1필지,511,주택,단독주택,2022-08-09,,대림동 875-18,,37.4916222,126.9046474
영등포,서울특별시 영등포구 당산동1가 255-37,509,근린생활시설,제2종근린생활시설,2022-08-19,,당산동1가 255-37,,37.5223987,126.8970615
영등포,서울특별시 영등포구 대림동 1075-83 외1필지,506,주택,공동주택,2022-02-16,2022-09-30,대림동 1075-83,,37.4913523,126.8985778
영등포,서울특별시 영등포구 신길동 236-9,492,주택,단독주택,2022-04-01,2022-10-30,신길동 236-9,,37.5052344,126.9117776
영등포,서울특별시 영등포구 신길동 95-135,453,주택,공동주택,2022-04-25,2022-10-09,신길동 95-135,,37.5134394,126.9195482
영등포,서울특별시 영등포구 신길동 1-14,439,주택,공동주택,2022-04-05,2022-10-15,신길동 1-14,,37.5149671,126.9242307
영등포,서울특별시 영등포구 대림동 1037-2 외1필지,423,주택,단독주택,2022-05-31,2022-09-30,대림동 1037-2,,37.4919859,126.8995693
영등포,서울특별시 영등포구 신길동 97-73,420,주택,다중주택,2020-11-25,미정,신길동 97-73,,37.5145988,126.9199138
영등포,서울특별시 영등포구 신길동 609,417,주택,단독주택,2022-09-30,,신길동 609,,37.5011679,126.9190318
영등포,서울특별시 영등포구 대림동 909-25,399,주택,단독주택,2022-09-29,,대림동 909-25,,37.4966797,126.9071712
영등포,서울특별시 영등포구 신길동 226-103 외1필지,380,주택,공동주택,2022-04-21,2022-12-09,신길동 226-103,,37.5091758,126.910043
영등포,서울특별시 영등포구 신길동 276-128 외1필지,360,주택,공동주택,2021-11-16,2022-08-15,신길동 276-128,,37.5090013,126.909109
영등포,서울특별시 영등포구 신길동 310-25,350,주택,공동주택,2022-10-11,,신길동 310-25,,37.5069416,126.9051226
영등포,서울특별시 영등포구 대림동 833-2,335,근린생활시설,제2종근린생활시설,2022-07-14,2022-11-30,대림동 833-2,,37.4928943,126.9012273
영등포,서울특별시 영등포구 양평동3가 7-3,334,근린생활시설,제2종근린생활시설,2022-04-06,2022-08-10,양평동3가 7-3,,37.5249994,126.890939
영등포,서울특별시 영등포구 신길동 157-1,329,근린생활시설,제2종근린생활시설,2022-03-28,2022-09-30,신길동 157-1,,37.5113645,126.9157289
영등포,서울특별시 영등포구 도림동 141-170,319,주택,단독주택,2022-09-15,,도림동 141-170,,37.508705,126.9033833
영등포,서울특별시 영등포구 대림동 1068-17,317,근린생활시설,제2종근린생활시설,2022-08-10,,대림동 1068-17,,37.490953,126.8978871
영등포,서울특별시 영등포구 신길동 92-94,308,주택,단독주택,2021-09-17,미정,신길동 92-94,,37.5106897,126.9199701
영등포,서울특별시 영등포구 당산동4가 39-4,303,근린생활시설,제2종근린생활시설,2022-09-28,,당산동4가 39-4,,37.5290442,126.8975814
영등포,서울특별시 영등포구 신길동 115-15,301,주택,공동주택,미정,미정,신길동 115-15,,37.5115794,126.916564
영등포,서울특별시 영등포구 대림동 1052-7,293,주택,단독주택,2022-08-01,2023-02-28,대림동 1052-7,,37.4935101,126.8954759
영등포,서울특별시 영등포구 신길동 90-28 외3필지,281,근린생활시설,제1종근린생활시설,2022-08-01,2023-04-01,신길동 90-28,,37.5111328,126.9203404
영등포,서울특별시 영등포구 신길동 115-16,255,주택,공동주택,미정,미정,신길동 115-16,,37.5115799,126.9164237
영등포,서울특별시 영등포구 도림동 141-154,213,주택,공동주택,2022-09-22,,도림동 141-154,,37.5084541,126.9032365
영등포,서울특별시 영등포구 양평동4가 187-1,207,주택,단독주택,2022-03-22,2022-09-30,양평동4가 187-1,,37.5382286,126.8950915
영등포,서울특별시 영등포구 영등포동1가 54,201,주택,단독주택,2022-04-15,2022-10-30,영등포동1가 54,,37.5173043,126.9132052
영등포,서울특별시 영등포구 도림동 247-37,186,주택,단독주택,2022-06-02,2022-12-30,도림동 247-37,,37.5071524,126.8992019
영등포,서울특별시 영등포구 도림동 138-3,185,주택,공동주택,2022-09-26,,도림동 138-3,,37.5083303,126.9040685
영등포,서울특별시 영등포구 문래동3가 76-3,155,님비시설,위험물저장및처리시설,2022-08-24,,문래동3가 76-3,,37.5169464,126.8898354
영등포,서울특별시 영등포구 신길동 4300,142,주택,단독주택,2021-12-21,2022-08-15,신길동 4300,,37.4981275,126.9177219
영등포,서울특별시 영등포구 신길동 3919,125,근린생활시설,제2종근린생활시설,2022-09-16,,신길동 3919,,37.4998573,126.9138653
은평구,서울특별시 은평구 불광동 369-17,540.59,주택,공동주택,2022-09-19,,불광동 369-17,171.98,37.6211511,126.9237502
은평구,서울특별시 은평구 갈현동 492-23,531.26,주택,공동주택,2022-09-22,,갈현동 492-23,158.44,37.6146365,126.9140952
은평구,서울특별시 은평구 대조동 219-23,195.02,주택,공동주택,2022-09-08,,대조동 219-23,56.52,37.6157015,126.9190046
은평구,서울특별시 은평구 갈현동 327-17 외1필지,"1,651.91",주택,공동주택,2022-09-15,,갈현동 327-17,476.2,37.6168752,126.9101446
은평구,서울특별시 은평구 진관동 323-18,330.37,근린생활시설,제2종근린생활시설,2022-08-29,,진관동 323-18,232.5,37.6517679,126.938478
은평구,서울특별시 은평구 대조동 191-1,565.76,주택,공동주택,2022-08-25,,대조동 191-1,159.81,37.6154091,126.9236801
은평구,서울특별시 은평구 구산동 210-11 외1필지,659.12,주택,공동주택,2022-07-20,,구산동 210-11,216.86,37.6132122,126.9104065
은평구,서울특별시 은평구 구산동 177-26 외1필지,764.94,주택,공동주택,2022-09-28,,구산동 177-26,198,37.6064802,126.9083041
은평구,서울특별시 은평구 불광동 369-5,261.57,주택,공동주택,2022-09-02,,불광동 369-5,85,37.6213027,126.9240754
은평구,서울특별시 은평구 갈현동 476-2 외1필지,561.17,주택,공동주택,2022-09-01,,갈현동 476-2,244.94,37.6155853,126.917032
은평구,서울특별시 은평구 신사동 300-90 외1필지,653.63,주택,공동주택,2022-07-27,,신사동 300-90,251,37.592352,126.902559
은평구,서울특별시 은평구 수색동 371-1 외2필지,694.03,주택,공동주택,2022-08-16,,수색동 371-1,181.2,37.5825292,126.8939876
은평구,서울특별시 은평구 응암동 112-14,648.09,주택,공동주택,2022-07-27,,응암동 112-14,89.28,37.5983964,126.9170332
은평구,서울특별시 은평구 진관동 187-2,288.96,주택,단독주택,2022-08-31,,진관동 187-2,170.55,37.6320741,126.9244345
은평구,서울특별시 은평구 구산동 16-62 외1필지,722.88,주택,공동주택,2022-07-28,,구산동 16-62,214.88,37.6091199,126.911302
은평구,서울특별시 은평구 대조동 223-23,626.43,주택,공동주택,2022-07-05,,대조동 223-23,136.6,37.6124102,126.9180329
은평구,서울특별시 은평구 대조동 216-1 외1필지,627.87,주택,공동주택,2022-06-30,,대조동 216-1,205.84,37.6150359,126.9204097
은평구,서울특별시 은평구 대조동 216-2 외2필지,638.11,주택,공동주택,2022-06-30,,대조동 216-2,204.52,37.6149872,126.920202
은평구,서울특별시 은평구 녹번동 109-25,252.715,주택,공동주택,2022-07-04,,녹번동 109-25,87.19,37.6065489,126.930278
은평구,서울특별시 은평구 진관동 191-5,146.31,주택,단독주택,2022-06-27,,진관동 191-5,81.87,37.6342525,126.927078
은평구,서울특별시 은평구 응암동 376-14 외1필지,"1,141.80",주택,공동주택,2022-07-05,,응암동 376-14,160.4,37.5912963,126.9182164
은평구,서울특별시 은평구 갈현동 395-2,"5,305.34",주택,공동주택,2022-07-25,,갈현동 395-2,336.55,37.6205481,126.9196855
은평구,서울특별시 은평구 불광동 170-129,375.91,주택,공동주택,2022-08-01,,불광동 170-129,146.2,37.624845,126.9302583
은평구,서울특별시 은평구 대조동 171-37,421.88,주택,공동주택,2022-06-28,,대조동 171-37,131.99,37.6109568,126.9212797
은평구,서울특별시 은평구 갈현동 436-10,385.86,주택,공동주택,2022-06-23,,갈현동 436-10,115.79,37.6240646,126.9160322
은평구,서울특별시 은평구 응암동 94-24,293.51,주택,단독주택,2022-05-19,,응암동 94-24,87.86,37.5997994,126.9279965
은평구,서울특별시 은평구 신사동 12-20 외1필지,508.34,주택,공동주택,2022-05-02,,신사동 12-20,139.05,37.5996952,126.9074973
은평구,서울특별시 은평구 신사동 25-34,130.62,주택,단독주택,2022-06-29,,신사동 25-34,58.31,37.5962035,126.9137188
은평구,서울특별시 은평구 구산동 177-98 외1필지,341.5,주택,공동주택,2022-07-29,,구산동 177-98,97.13,37.6056027,126.9082173
은평구,서울특별시 은평구 구산동 191-11 외1필지,538.19,주택,공동주택,2022-07-29,,구산동 191-11,100.02,37.6054577,126.9082273
은평구,서울특별시 은평구 녹번동 132-29,257.19,주택,공동주택,2022-05-25,,녹번동 132-29,80.04,37.6074457,126.927726
은평구,서울특별시 은평구 갈현동 472-1,492.81,주택,공동주택,2022-07-08,,갈현동 472-1,139.57,37.6141729,126.9148257
은평구,서울특별시 은평구 진관동 중심상업지구 10-2BL,"75,197.48",업무시설,업무시설,2022-08-04,,진관동 중심상업지구 10-2BL,"4,405.24",37.6413466,126.9421897
은평구,서울특별시 은평구 구산동 17-6 외1필지,430.17,주택,공동주택,2022-06-15,,구산동 17-6,133.94,37.6096201,126.9134648
은평구,서울특별시 은평구 불광동 90-55 외2필지,640.57,주택,공동주택,2022-06-16,,불광동 90-55,192.84,37.6252254,126.9280959
은평구,서울특별시 은평구 진관동 165-2,261.93,주택,단독주택,2022-05-11,,진관동 165-2,165.2,37.6323265,126.9226725
은평구,서울특별시 은평구 응암동 102-5,420.99,주택,단독주택,2022-06-10,,응암동 102-5,124.76,37.5994084,126.9234554
은평구,서울특별시 은평구 응암동 194-8,174.23,주택,단독주택,2022-05-30,,응암동 194-8,77.65,37.5979794,126.9245438
은평구,서울특별시 은평구 응암동 98-26,"1,028.88",근린생활시설,제1종근린생활시설,2022-05-02,,응암동 98-26,155.94,37.6005888,126.92435
은평구,서울특별시 은평구 대조동 50-19 외1필지,540.1,주택,공동주택,2022-05-11,,대조동 50-19,176.24,37.6111997,126.9205479
은평구,서울특별시 은평구 역촌동 77-9 외1필지,362.28,주택,단독주택,2022-07-25,,역촌동 77-9,106.09,37.6020982,126.9085618
은평구,서울특별시 은평구 갈현동 407-31 외1필지,579.6,주택,공동주택,2022-04-29,,갈현동 407-31,157.92,37.6225762,126.9178063
은평구,서울특별시 은평구 응암동 358-8 외4필지,659.6,주택,공동주택,2022-04-18,,응암동 358-8,144.54,37.5906822,126.918651
은평구,서울특별시 은평구 갈현동 12-371,201.28,주택,공동주택,2022-06-13,,갈현동 12-371,77.3,37.629221,126.9139589
은평구,서울특별시 은평구 불광동 329-29 외1필지,521.12,주택,공동주택,2022-05-13,,불광동 329-29,156.3,37.6187233,126.9252883
은평구,서울특별시 은평구 응암동 357,117.41,주택,단독주택,2022-04-18,,응암동 357,41.13,37.5907477,126.9185176
은평구,서울특별시 은평구 갈현동 476-10,463.4,주택,단독주택,2022-05-24,,갈현동 476-10,157.28,37.6148847,126.916588
은평구,서울특별시 은평구 진관동 335-1 외2필지,196.45,편의시설,야영장시설,2022-07-13,,진관동 335-1,199.99,37.6476874,126.9387027
